,artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,duration_ms,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists
338,Young Thug,They Killin Niggas,4PUMcoMOCNh2kTUT396TTt,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,14,True,0.715,174709,0.66,11,-6.828,1,0.275,0.013,0.0,0.125,0.702,102.934,5,['Buc Buc']
339,Young Thug,The Plug,7pAQttYwzK1lREc2kypKW9,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,15,True,0.359,178366,0.691,10,-9.103,0,0.297,0.00875,0.0,0.565,0.39,144.772,4,[]
340,Young Thug,For Y'all,3K4cFANZpynWvj8WyIlTjx,Rap Love Songs,0tr0cC27RBXAmDAKaO0nST,2024-01-12,19,True,0.691,219707,0.511,9,-8.405,1,0.151,0.0277,0.0,0.112,0.589,140.002,4,['Jacquees']
341,Young Thug,Digits,3BYxuIWHJ6ezJcWJAbV7Tl,HEAVY BASS for the car,1PemXRW8H5I9Gfcrm0tf4e,2023-04-14,9,True,0.769,176387,0.631,10,-4.228,0,0.0546,0.0323,0.0,0.116,0.293,131.917,4,[]
342,Young Thug,Murder,5OmllAL7UUJOxuhiNS3p2h,Black Portland Deluxe,6dKhBBBwYoSfBbvpy3JxdH,2015-02-17,4,True,0.643,187690,0.537,9,-11.125,0,0.124,0.00363,0.0,0.815,0.388,66.489,4,[]
343,Young Thug,Relationship,1oSB7eb48nPJyzjgiLjVcJ,Buss It - Viral Rap,3bd9b6FeUjYr32k6omCkTU,2021-06-11,6,True,0.841,215307,0.595,2,-6.337,1,0.0624,0.0025,0.0,0.12,0.3,145.995,4,['Future']
344,Young Thug,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",6zCRHr8L3iZVglqXSoqjTy,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,14,False,0.767,226413,0.7,4,-7.236,0,0.302,0.00328,0.0,0.232,0.384,145.065,4,"['Yak Gotti', 'Travis Scott', '21 Savage']"
345,Young Thug,Parade on Cleveland (feat. Drake),5xwbAjEXCRBo8tc9hfZzlT,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,14,False,0.524,228267,0.279,3,-13.152,0,0.505,0.463,1.23e-05,0.111,0.328,82.875,4,['Drake']
346,Young Thug,Halftime,0n6QjTCUe9CQ8DQTCfvMLf,Trap Doin' Numbers,4v4bHTPkLQpsXoQjPbJWeC,2015-06-02,9,True,0.684,202266,0.571,11,-5.197,0,0.135,0.147,0.0,0.142,0.213,132.634,4,[]
348,Young Thug,Abracadabra (feat. Travis Scott),2op6TUMgfYpRMhINIjHHtd,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,13,False,0.657,247733,0.556,8,-6.703,0,0.217,0.0392,0.0,0.115,0.407,163.185,4,['Travis Scott']
351,Young Thug,Fuck 12,6MHdSoKZsTlGG4a10Bkxq3,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,14,True,0.72,274314,0.717,11,-6.982,1,0.212,0.081,0.0,0.136,0.427,140.029,4,"['MPA Duke', 'MPA Wicced']"
352,Young Thug,Icy Hot (with Doja Cat),1OjmkzkFNVzK4xJyFSYYNs,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,8,False,0.906,216667,0.516,0,-7.785,1,0.223,0.0162,0.0,0.088,0.598,143.973,4,['Doja Cat']
353,Young Thug,Global Access (feat. Nate Ruess),0mUcaUkwcC0bgFQTY21imA,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,9,False,0.694,148533,0.669,2,-8.87,1,0.347,0.337,0.0,0.134,0.324,106.014,4,['Nate Ruess']
354,Young Thug,Money On The Dresser,54cYeTIWuGhRIdbYn3C3vi,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,6,False,0.888,133000,0.665,8,-6.933,1,0.258,0.000109,0.025,0.105,0.448,160.015,4,[]
356,Young Thug,Hundreds,0rQNqhEOVurfRrjTJX4s10,Ballin' & Stuntin' Vol. 10,6kjnHHSHaKUaalHIKEMhWw,2014-07-07,6,True,0.649,182988,0.628,1,-6.452,1,0.0434,0.0299,0.0,0.178,0.318,140.971,4,['Meek Mill']
360,Young Thug,Icy Hot (with Doja Cat),1OjmkzkFNVzK4xJyFSYYNs,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,8,False,0.906,216667,0.516,0,-7.785,1,0.223,0.0162,0.0,0.088,0.598,143.973,4,['Doja Cat']
361,Young Thug,Global Access (feat. Nate Ruess),0mUcaUkwcC0bgFQTY21imA,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,9,False,0.694,148533,0.669,2,-8.87,1,0.347,0.337,0.0,0.134,0.324,106.014,4,['Nate Ruess']
362,Young Thug,Money On The Dresser,54cYeTIWuGhRIdbYn3C3vi,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,6,False,0.888,133000,0.665,8,-6.933,1,0.258,0.000109,0.025,0.105,0.448,160.015,4,[]
364,Young Thug,Hundreds,0rQNqhEOVurfRrjTJX4s10,Ballin' & Stuntin' Vol. 10,6kjnHHSHaKUaalHIKEMhWw,2014-07-07,6,True,0.649,182988,0.628,1,-6.452,1,0.0434,0.0299,0.0,0.178,0.318,140.971,4,['Meek Mill']
369,Young Thug,Mad Dog,3p7CAXZNBxO8OLkrEwQ24k,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,8,False,0.634,229000,0.501,6,-6.296,0,0.179,0.0207,0.0,0.153,0.349,159.93,4,[]
371,Young Thug,Fifth Day Dead,7oYLnpYhIB9ZFhvwmRsvgb,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,10,False,0.676,150236,0.385,2,-13.472,1,0.304,0.219,0.0,0.102,0.189,89.879,4,[]
373,Young Thug,Hellcat Kenny (feat. Lil Uzi Vert),4cfKvtyBNVQI0bXuwSJHbG,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,9,False,0.934,154467,0.523,8,-9.342,0,0.279,0.0534,2.72e-06,0.0803,0.732,140.122,4,['Lil Uzi Vert']
378,Young Thug,Relationship,3u0ll8gFiFewmiuTOosf1K,Captain - TikTok Rap,1k6w7v44V5OtDbnTjLoCMw,2022-02-18,7,True,0.841,215307,0.595,2,-6.337,1,0.0624,0.0025,0.0,0.12,0.3,145.995,4,['Future']
382,Young Thug,Gucci Grocery Bag,6BM1x4uVdTZAwC7KAifU7M,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,9,False,0.907,175133,0.485,1,-6.532,1,0.161,0.00395,5.67e-05,0.0721,0.723,145.027,4,[]
384,Young Thug,Relationship,4t5MYKcJ39zKtY88qFXvpP,Playinwitme - Locked In,49Hpalv6EaBkBBK36CJj99,2022-02-11,4,True,0.841,215307,0.595,2,-6.337,1,0.0624,0.0025,0.0,0.12,0.3,145.995,4,['Future']
385,Young Thug,Global Access (feat. Nate Ruess),6kL24usyrKtdvoaOs7hSNr,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,6,False,0.694,148533,0.669,2,-8.87,1,0.347,0.337,0.0,0.134,0.324,106.014,4,['Nate Ruess']
386,Young Thug,Who's on Top,17l75ISmHiMMuKjjuiBdkC,Rich Homie Gang - Hood Lifestyle,14qgOpWL6dpjsR2wky9tmO,2014-12-09,4,True,0.471,231393,0.685,11,-6.086,1,0.324,0.177,0.0,0.339,0.594,96.436,5,[]
388,Young Thug,Treasure,0xynIpJZUQmCV6y1XU0kOU,Plugged,56IdNEA2kdTukO9vHhbPcT,2014-07-24,9,True,0.853,208927,0.749,5,-4.926,0,0.221,0.258,0.0,0.406,0.714,128.153,4,['Zuse']
389,Young Thug,Surf (feat. Gunna),0NxNvnNpWhGrUYc7JxhRwX,"Sommer, Sonne - Surfen",61LxWZm06wLMHI2UyY9qay,2024-08-01,11,True,0.93,184093,0.557,0,-8.048,1,0.246,0.104,0.0,0.0992,0.609,140.986,4,['Gunna']
394,Young Thug,Boy Back (feat. NAV),6LqW3lcaz7LtvZ4TCoTGNm,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,7,False,0.774,202427,0.564,9,-9.017,0,0.218,0.0411,1.89e-06,0.367,0.385,143.019,4,['NAV']
397,Young Thug,Contagious,5sjSafNGHVkBwqg60T647I,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,11,False,0.56,150065,0.516,1,-9.905,0,0.455,0.567,0.0,0.18,0.484,76.511,4,[]
403,Young Thug,Cocaina,1dr7Dd92kv1JTpPXe0Wg4Y,"The Dab Chronicles, Vol. 1",7cMc9nrEaDM0oP7gdVM307,2015-11-18,9,True,0.574,270234,0.773,8,-5.289,0,0.338,0.156,0.0,0.111,0.451,103.061,4,['Migos']
405,Young Thug,Best Friend,1lGBmBa4iR2X6fHswsA0DW,TB Trap,7fXmjbh7K4jenwO14NKROo,2023-08-25,3,True,0.959,213000,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.028,4,[]
406,Young Thug,Laugh,2YIK5aeWRtElqWf9ofUpFo,Count Dat Money,0PhTeINumD5r2Lv0ZZw3Wi,2014-04-14,6,True,0.831,176300,0.486,1,-6.309,1,0.142,0.048,0.0,0.271,0.275,140.819,4,[]
410,Young Thug,Time Out,5IsX816Fv2rOMOqkxTbMrC,#TrippYouDidItAgain 2: Still Trippin (Special Extended Deluxe Edition),7aOkUBodHGajPCohQjYLwE,2016-11-11,3,True,0.69,145580,0.644,5,-6.117,0,0.341,0.613,0.0,0.073,0.553,157.021,4,['Dj Tripp Da Hit Major']
412,Young Thug,Make a Lot $$$,0qTpHFfKnO9x1oudM1NWPz,"Married to da Trap, Vol. 1",0NvtJb3vp6dzYtQPJEFG8k,2016-05-02,5,True,0.678,233941,0.455,1,-10.888,0,0.0552,0.0351,0.0,0.345,0.103,99.49,4,[]
413,Young Thug,Paranoia,3DE2hRRAxdOAAvKg7sRDZl,Black Portland Deluxe,6dKhBBBwYoSfBbvpy3JxdH,2015-02-17,6,True,0.662,213055,0.593,1,-10.596,1,0.117,0.00613,0.0,0.0717,0.0683,120.126,4,['Bloody Jay']
415,Young Thug,I Got It,3jyYZM7kYDvR8BGhpdEhJY,Rich Homie Gang - Hood Lifestyle,14qgOpWL6dpjsR2wky9tmO,2014-12-09,5,True,0.82,272431,0.455,2,-8.742,1,0.316,0.17,0.0,0.106,0.26,134.99,4,['Peewee Longway']
418,Young Thug,Mannequin Challenge,1HI99Zi2PL1SbZjn3ip2D4,Still Emo,1Cbqe3Ly4F0VfarbpDdkvX,2023-12-16,6,True,0.858,162400,0.583,1,-7.466,0,0.0865,0.0908,0.0,0.204,0.443,132.005,4,['Juice WRLD']
419,Young Thug,Gucci Grocery Bag,51nipZAKzgoeI6ac7jKeFn,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,5,False,0.907,175133,0.485,1,-6.532,1,0.161,0.00395,5.67e-05,0.0721,0.723,145.027,4,[]
422,Young Thug,High,6Ajcx8Unl3Hgfeqohglod5,2023 Hits and Chill,7LB4OvjZbsXY6y4RTB3u0G,2023-11-25,2,True,0.757,195160,0.498,10,-10.615,1,0.0804,0.223,5.82e-05,0.406,0.243,126.981,4,['Elton John']
424,Young Thug,Worth It,4yarmg6i9SbtRWPe6GVpkP,Pure R'n'B Passion,2a3I0G9ouUzV3jAsswtjqi,2023-11-04,5,True,0.609,186026,0.435,4,-9.191,0,0.134,0.0326,0.0,0.091,0.112,136.814,4,[]
426,Young Thug,Check,5L9iRYpd7xg0qzwBAHfcFp,Summer 16 Throwback,5L2H8FGuttH08KysU92kuo,2024-01-19,2,True,0.666,230693,0.58,5,-5.163,0,0.331,0.0417,0.0,0.183,0.37,110.953,4,[]
427,Young Thug,With That,6YRdCaK5kRggvExi1NsPJ9,GOAT Tracks,0hvEXIkOGb3aDcjiGMhzfb,2024-10-05,0,True,0.751,202533,0.597,9,-6.59,0,0.125,0.0659,0.0,0.0881,0.159,123.997,4,['Duke']
429,Young Thug,With Them,5KBb4gXBQmPzR9ZqGarZi4,GRWM: Friday Night Rager,2HYglV87JixcAexBo5ojeY,2023-11-30,2,True,0.927,197747,0.517,9,-6.794,1,0.184,0.00215,0.0,0.091,0.284,132.07,4,[]
430,Young Thug,Bad Bad Bad,4OwkGxG0eJGTPAUxQGXbfv,New Era of Rap,0iSN9ZlOtLkCYXf5za9Amb,2024-03-05,5,True,0.974,149040,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,4,['Lil Baby']
431,Young Thug,Hot (feat. Gunna),3TaHNtJatdeAwd4tnGSHOh,RAP,7JWUvNcvdxmXIzo6cM10rQ,2024-06-28,4,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
432,Young Thug,Lets Go Play,7morHEY7jAkErFhTeJLVYX,Black Portland Deluxe,6dKhBBBwYoSfBbvpy3JxdH,2015-02-17,5,True,0.693,191138,0.695,1,-5.858,0,0.156,0.000769,0.0,0.0976,0.47,141.03,4,['Bloody Jay']
433,Young Thug,Hot,4Mg8eWrJBhUspjZwixyrnH,Twenty Tens Rap,6uuxY5xUUhTOKpzwwMipCi,2023-05-26,3,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
434,Young Thug,Hot,0P9laTWvlkEbCeldtwksg3,All 20's Rap,3XvaEpDYNKeqRfaGiE75Zx,2023-06-23,1,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
437,Young Thug,Like 2 Bishes,6UociWO2lRSpBM8DerDvc8,Like 2 Bishes - Itunes Ringtone,37mRZl51vVKU4gXspHIJcH,2014-06-12,8,False,0.823,30000,0.526,6,-11.51,0,0.0784,0.555,0.00123,0.204,0.614,117.003,4,[]
441,Young Thug,Bubbly,3Jebk84EXN0FcsvVNdgWTY,Campetto da basket,4g2quuxY9kQQxXNf8peaYl,2023-09-19,4,True,0.91,165067,0.585,11,-7.572,0,0.257,0.0536,0.0,0.127,0.599,129.011,4,"['Drake', 'Travis Scott']"
443,Young Thug,Halftime,59dJ8Y1F8OKcFJUvMVKeUC,Summer Road Trip '24,6abpAaV7mocmrPUcbSPnT7,2024-06-14,2,True,0.709,226733,0.487,11,-6.221,0,0.253,0.0641,0.0,0.112,0.168,133.258,4,[]
444,Young Thug,Digits,6bMo89gMhymXmgDDdbHVyc,Summer 16 Throwback,5L2H8FGuttH08KysU92kuo,2024-01-19,2,True,0.769,176387,0.631,10,-4.228,0,0.0546,0.0323,0.0,0.116,0.293,131.917,4,[]
445,Young Thug,Pacifier,3IyXIG8MURGOFR9Kp5EPvG,Pacifier,2M2ELjUh4E5XhU4NserwE1,2015-07-17,4,False,0.771,238013,0.824,1,-5.921,1,0.114,0.0448,0.0,0.319,0.396,116.992,4,[]
447,Young Thug,Hot,5vyRh0Z6EZlwJvFbVSpJo6,GOATS,7vVu3KvSpAdjUbHMzRfgMz,2024-09-06,0,False,0.929,193027,0.631,7,-7.419,0,0.184,0.0864,0.0,0.0691,0.433,112.022,4,['Gunna']
452,Young Thug,Hot,7jWToev6HDLZxeS0zIv0bK,On Repeat: Hip Hop,28VmpOCcRqzKeSrCznA3xr,2023-07-14,1,False,0.929,193027,0.631,7,-7.419,0,0.184,0.0864,0.0,0.0691,0.433,112.022,4,['Gunna']
453,Young Thug,Back Bone,4tENrpksfqqaW81ZqqBkLT,Before Anythang (Original Motion Picture Soundtrack),28qSVgShJKQ2MnOrW2jPwc,2018-10-12,1,False,0.721,209773,0.608,6,-7.349,0,0.422,0.0176,0.0,0.109,0.232,146.814,4,[]
459,Young Thug,Back Bone,4tENrpksfqqaW81ZqqBkLT,Before Anythang (Original Motion Picture Soundtrack),28qSVgShJKQ2MnOrW2jPwc,2018-10-12,1,False,0.721,209773,0.608,6,-7.349,0,0.422,0.0176,0.0,0.109,0.232,146.814,4,[]
466,Young Thug,Oh U Went (feat. Drake),1ZcziPsb73ZUtHl56eO3xh,Hit the books,0F6EG0B6DfF6J7gO0JCZoO,2024-09-18,2,True,0.808,185333,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.004,4,['Drake']
467,Young Thug,Halftime,4m8QbQPiXEtQLrJH93rwDO,"summer's out, school's in",0l4TgLeWet2NfiE1Nspuh1,2024-08-17,3,True,0.709,226733,0.487,11,-6.221,0,0.253,0.0641,0.0,0.112,0.168,133.258,4,[]
468,Young Thug,Relationship,6TppAMxQIeAzSnoojDFv65,Hip Hop,0lnEUilmSkdZTkZOtWtDAL,2021-12-24,1,True,0.841,215307,0.595,2,-6.337,1,0.0624,0.0025,0.0,0.12,0.3,145.995,4,['Future']
470,Young Thug,Check,0XsDMVT8l6u8eMeUPlzNjl,Best Of: Hip Hop,4mSqrlZObxHOpxpjRHuxTb,2024-09-04,0,True,0.666,230693,0.58,5,-5.163,0,0.331,0.0417,0.0,0.183,0.37,110.953,4,[]
471,Young Thug,Hot - (feat. Gunna),0K4gUfyZv0wWQtF9zJ9vZY,10s Best Rap,0GRoVqLPX0PH41e5mpk1oY,2024-04-18,5,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
475,Young Thug,Up,0e91EuGsQZSNwxSeLSNKSA,Rap Worldwide 2023,34Wq1o1wNt4dLC6hOOHx3F,2024-05-22,1,True,0.852,296413,0.617,1,-7.515,0,0.12,0.00154,6.28e-05,0.36,0.302,129.969,4,['Lil Uzi Vert']
476,Young Thug,Halftime,3julszao8ENx2Y8eJ3Etz7,headed to the function,7thqGpp1dMq8jLANX87oZH,2024-06-14,1,True,0.709,226733,0.487,11,-6.221,0,0.253,0.0641,0.0,0.112,0.168,133.258,4,[]
477,Young Thug,Money,0ntRefUUhVFtwe1ww1IIMC,Rap Cañero,0Uk830eA7nou3JV5I4wPzp,2023-11-17,3,True,0.764,266400,0.701,8,-4.706,1,0.0394,0.0581,0.0,0.107,0.63,149.979,4,"['Juice WRLD', 'Nicki Minaj']"
479,Young Thug,From a Man,0Be1MWbo8nKBolXlamXQfp,Rap Delights,7xlfvNRgUHWtG0v1hBcA1N,2024-02-23,2,True,0.542,207133,0.695,11,-6.539,0,0.183,0.0111,0.0,0.114,0.306,70.934,1,[]
482,Young Thug,Oh U Went (feat. Drake),0WbbYcjpVeMSNQkXqTSdue,there I go new rap flow,2BlOHvHC3kTordqZPBTYX4,2023-09-09,3,True,0.808,185333,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,4,['Drake']
484,Young Thug,Up,31G22zewZROyFnYIt9Ic6p,Social Media Rap and R&B Hits,6epJnxRC8hNfU1mxxugOna,2024-05-21,1,True,0.852,296413,0.617,1,-7.515,0,0.12,0.00154,6.28e-05,0.36,0.302,129.969,4,['Lil Uzi Vert']
485,Young Thug,Digits,4tZyZWIbve6ee6RsCn3GmJ,Summer Heat,7imYoImohFRRq4fQ0SitB4,2024-04-18,2,True,0.769,176387,0.631,10,-4.228,0,0.0546,0.0323,0.0,0.116,0.293,131.917,4,[]
487,Young Thug,High,4nZ5aPIhZxcEN6PXiSHBI9,Happy Pride Month! - LGBTQIA - 2024,4OQdkbfHJOS689GZwrQ15z,2024-05-22,1,True,0.757,195160,0.498,10,-10.615,1,0.0804,0.223,5.82e-05,0.406,0.243,126.981,4,['Elton John']
491,Young Thug,With That,7JwpoGE7TnmX4vI3PlPiRm,Magic - Hip Hop Hits,6jbNxREtRWfajVrORsczPt,2022-02-25,4,True,0.751,202533,0.597,9,-6.59,0,0.125,0.0659,0.0,0.0881,0.159,123.997,4,['Duke']
498,Young Thug,Bad Bad Bad,0l7xkp9tVdJ8P00kn2U6bI,best driving songs,5T0wVpe8geb2LK0riVsnAg,2024-02-09,4,True,0.974,149040,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,4,['Lil Baby']
501,Young Thug,Hot,7L3cmpaiJIt9XV9C0X1zex,Hip-Hop Energy Booster,1XZRK6OuAFmrDsblvSdCIA,2021-12-17,2,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
503,Young Thug,Hot,6j8KipXEGkCCKiHK1QrGQE,Both - Rap Essentials,3NmNBQKa4oYFPxOWLLaNy1,2022-02-25,0,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
504,Young Thug,Digits,1Lgo9kDXLtnM9GKQSKopPa,HIP-HOP GAMING,2QuShxKb48N37MhF4t0pbK,2024-01-25,1,True,0.769,176387,0.631,10,-4.228,0,0.0546,0.0323,0.0,0.116,0.293,131.917,4,[]
507,Young Thug,Hot (feat. Gunna),4U3RjXzsZPKTDMdM86CrL7,The 10s The Rap The Hits,1bWo8T3YpHF381BcRQ4iaF,2024-09-24,0,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
508,Young Thug,Droppin Jewels,25idxdqZ5G4y3KL5quEdFD,Rap Radar the 20's,52BIGx438ssjNoVpBvLzQk,2023-11-04,2,True,0.575,218597,0.523,2,-10.002,0,0.506,0.489,0.0,0.0873,0.616,78.252,4,[]
509,Young Thug,Money,1i3Bd2m54P8MZZpAEopSCa,Rap Life,2ngiXPHxikgFBoYrNhSHgW,2023-12-22,1,True,0.764,266400,0.701,8,-4.706,1,0.0394,0.0581,0.0,0.107,0.63,149.979,4,"['Juice WRLD', 'Nicki Minaj']"
513,Young Thug,Oh U Went (feat. Drake),1a8MFznJ3z2Vcy0Wbu1pQn,"summer's out, school's in",0l4TgLeWet2NfiE1Nspuh1,2024-08-17,1,True,0.808,185333,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.004,4,['Drake']
514,Young Thug,Stupid/Asking,31q5s4TrRzHzIn6KwVdIib,Chill Rap,1UjH8KFm6Xyw4zWx6pM5Ss,2024-02-24,0,True,0.586,333751,0.501,1,-11.193,1,0.362,0.497,1.33e-06,0.372,0.473,109.482,5,[]
518,Young Thug,Im Dope,24m7Ad8spjPWtXUw300blQ,Live from the County,190rfTbDDbjF9kHnzgFB00,2014-04-03,1,True,0.975,199288,0.733,8,-5.755,0,0.0575,0.143,0.000564,0.115,0.778,125.953,4,['YC']
519,Young Thug,Oh U Went (feat. Drake),0jjiqQt6Ya8JMijM4LxsDn,Day Party,6Jgcw6SHigqdcKruj04Zc0,2024-05-09,1,True,0.808,185333,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.004,4,['Drake']
520,Young Thug,From a Man,6wicMVzIJq0mIV9z30BHLM,Bussin' Beats,16g4foxVL7DyyYPM0CAmOj,2024-08-01,0,True,0.542,207133,0.695,11,-6.539,0,0.183,0.0111,0.0,0.114,0.304,70.934,1,[]
523,Young Thug,From a Man,3gGBz0xDoCgqn2JiLM1mAr,Rap 2024,5jYXzxA1KvkhTDrFVwkQ08,2023-12-23,1,True,0.542,207133,0.695,11,-6.539,0,0.183,0.0111,0.0,0.114,0.306,70.934,1,[]
524,Young Thug,Hot,702G57536X4RScJ0Avk9hf,Prime Hip Hop,3m1F2LyfqbbBSTfDSr2XcR,2023-07-28,0,False,0.929,193027,0.631,7,-7.419,0,0.184,0.0864,0.0,0.0691,0.433,112.022,4,['Gunna']
528,Young Thug,Oh U Went (feat. Drake),6iTfYVl37NIWQJAslGumhL,X-Channel,35yfy0Squ4I7M7B8UpBqEp,2023-08-28,1,True,0.808,185333,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,4,['Drake']
530,Young Thug,2 Bitches,1KI3bPjYeWBqFNWSOvC7pz,The 10s The Rap The Hits,1bWo8T3YpHF381BcRQ4iaF,2024-09-24,0,False,0.845,216000,0.55,9,-11.022,1,0.0542,0.28,0.0111,0.092,0.176,116.981,4,[]
535,Young Thug,Halftime,1L36AR6pwWBHO6V2SIAjFn,FTW,2BHZL1Aj10Prwmbg17PjCA,2024-08-28,0,True,0.709,226733,0.487,11,-6.221,0,0.253,0.0641,0.0,0.112,0.168,133.258,4,[]
536,Young Thug,Workout,26qOvnleZ2EPxdHgXQfHP7,Live from the County,190rfTbDDbjF9kHnzgFB00,2014-04-03,2,True,0.68,181264,0.616,7,-9.153,0,0.186,0.00148,0.0,0.423,0.626,137.942,4,['Yakki']
537,Young Thug,From a Man,38TScTzKsICByr4pZW0eOP,Start My Day - Hip Hop,66gQiH3fdnsz93adj02ulT,2023-12-23,0,True,0.542,207133,0.695,11,-6.539,0,0.183,0.0111,0.0,0.114,0.306,70.934,1,[]
539,Young Thug,Oh U Went - (feat. Drake),2fmmOahOEq6IffpoK9C0sa,smooth sounds,4LpPL4URxf5u2Yq0Kfdfk5,2024-02-20,1,True,0.808,185333,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,4,['Drake']
540,Young Thug,Up,1j6gJSsvlxo94ZjaKl7sbE,Hip Hop 2023,6y9ZKzlQycEzSeMFACVsat,2024-06-01,0,True,0.852,296413,0.617,1,-7.515,0,0.12,0.00154,6.28e-05,0.36,0.302,129.969,4,['Lil Uzi Vert']
541,Young Thug,Memo,0jds8od89DR61zWYiUjLfH,Moshpit Bangers,26wB1STzhqlzEBlm1aXwpD,2024-02-22,0,True,0.822,195413,0.564,1,-6.617,1,0.118,0.15,0.0,0.122,0.348,131.995,4,[]
542,Young Thug,Hot,4tXaHDhJkHIEab34Xv3Y9D,Gaming session,0dWKJ41JdbUzltBu7hGM37,2023-07-07,0,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
543,Young Thug,Hot,4rRl1gCO5wr3o98AKDrR5D,Trap Nasty,0sSPUoOcbSMebsa0WopCq0,2023-06-30,1,False,0.929,193027,0.631,7,-7.419,0,0.184,0.0864,0.0,0.0691,0.433,112.022,4,['Gunna']
545,Young Thug,Hot,0hbid3Zqck2GlHOxCmSyZZ,Congratulations - 20s Hits,3Xv8sZZh6PsBH5b2wACYB7,2022-03-11,0,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
546,Young Thug,Best Friend,04EROEB75EWz9NEvMuZwmK,This Is Trap,0EyluQ9WB3REQiGXgCFv64,2022-07-29,3,True,0.959,213000,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.028,4,[]
547,Young Thug,Parade on Cleveland,2PIDpifB92TemdwROYSmtI,late night driving,1Ae35SYGSFTglvPCwVYE6Z,2024-01-15,0,True,0.526,228267,0.283,3,-13.127,0,0.566,0.447,5.12e-06,0.111,0.354,165.991,1,['Drake']
549,Young Thug,Halftime,6Ax4AdJgEMKHTZvPSuJHUp,New Era of Rap,0iSN9ZlOtLkCYXf5za9Amb,2024-03-05,1,True,0.709,226733,0.487,11,-6.221,0,0.253,0.0641,0.0,0.112,0.168,133.258,4,[]
