,artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,duration_ms,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists
866,Ed Sheeran,Sing,5onBaRvnNA1jxHnsLRlAGF,Upbeat Pop Hits,4uKJvTXg2OpHHjKEKzLpA4,2022-07-08,3,False,0.818,235382,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[]
867,Ed Sheeran,Shivers,6GQ4vhZGNczDLYJcUYSYQv,Top Hits of Today,3GlqgVwrSd4t66F1ovycoE,2022-05-13,3,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
868,Ed Sheeran,Shape of You,4AXFQksLIa13eiNrHhFtBo,Songs for the Car Best Retro Hits,1oxHnjEEguxAZcpkcWLlrc,2024-08-07,9,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
869,Ed Sheeran,Shivers,3H9h0bMLCd03NriHVg4bSu,party songs everyone knows,4FWxmUjMLweVF9KFt0sSGt,2022-11-11,4,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
870,Ed Sheeran,Give Me Love,6yRHipHy8rIebUtUIJHZQ8,Siargao Vibes,1YmhnUm7SFomTVExb1uvGt,2024-04-30,15,False,0.528,526387,0.328,1,-9.872,1,0.046,0.694,0.0,0.112,0.111,116.069,4,[]
871,Ed Sheeran,English Rose,0vSnJJ9ojGc5kvHkQtXSvD,Good Energy,7qlQDK9EnbVGPlB8SrJ4Et,2022-03-04,1,False,0.611,184173,0.65,2,-6.522,1,0.0349,0.0976,0.0,0.125,0.187,114.999,4,[]
872,Ed Sheeran,Galway Girl,0YENfWGrdxeSpIomfBrTMq,Hit Rewind,2HU17SEYHEsx4AjjEHC0uE,2022-06-03,4,False,0.599,168253,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[]
873,Ed Sheeran,I Don't Care,1uZdIyG2QvHNzZfVmpoBWG,Cardio Dance Workout,3W6UWBuFrIrgOhWntgIgRI,2022-07-22,3,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
874,Ed Sheeran,Sing,2l4gn5nXiSxydxdql3lO8T,Sing! Uplifting 10's Songs,5bUxKQ59yBZueOqLvzEE2w,2021-12-10,3,False,0.818,235382,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[]
875,Ed Sheeran,The Joker and the Queen,03QIYrQwVlgYwdOwbv6pDC,Modern Ballads,5Px5tKfbXleEMPX2ZudZcS,2022-05-13,2,False,0.567,185587,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[]
876,Ed Sheeran,Shape of You,6TL2e7qK29LjXxCL0ReAEp,English Songs,1CB5o6cOeGH4q1z6KJROI8,2024-05-04,7,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
905,Ed Sheeran,Happier,0v9JUtH2T8z4fj1qZPDRE5,Passionate Love Songs,3rSiQfMvtS6JR9SGNK5XYl,2023-09-16,3,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
906,Ed Sheeran,Photograph,4m2X1AHKMvQec26cN5YhFZ,Summer Sunday Brunch,1y36bWLvYm3F0zLsG5WoS0,2023-07-07,3,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
907,Ed Sheeran,Celestial,0WQETi60cxeXFhboP9Jq10,Sunny Summer Hits,5ftR7fC5ztlWl9fAcbiI7a,2024-06-18,0,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
908,Ed Sheeran,Bad Habits,3iuBeGcerm8AbtxvAx6pUn,B.O.T.A. - Viral Hits,3TtJKgjWFv6FCpoySV7ofv,2022-11-11,0,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
909,Ed Sheeran,Perfect,7GANKs06ZqUlH6okArysKm,Let's Go Home Together - Romantic Ballads,751jZiFWtV4xukRIi8Xbso,2021-08-13,0,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
910,Ed Sheeran,Shivers,7vKnLGFWxkgToI52NeEdWz,Morning Music,6JOBpIxxVtSFR8Mw2Mx5xJ,2024-05-18,6,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
911,Ed Sheeran,Sing,6RCUCybLvZFlULZacKTtXR,Unforgettable 10's,0eeQQmkVFIWOsDEt9TtAij,2022-12-30,0,False,0.818,235382,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[]
912,Ed Sheeran,Thinking Out Loud,3JPCdnKzMPLXwdgY4pPsjJ,Summer Acoustic,7fTKogRAAV2e2mmQCJP4Y1,2023-07-07,1,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
913,Ed Sheeran,2step,45K6GLmSLBZsmgx7qO9z4u,cruel summer energy,05tB9unhW9A9WExfYJcf0m,2023-09-09,1,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
914,Ed Sheeran,Bad Habits,1auDQ21XvfvruQ0sMOYYeQ,Top Viral 2022,1wk0mSNVUnPZMtWlGNVgpg,2022-03-25,1,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
915,Ed Sheeran,Castle On the Hill,0gQ74ZSBUaQxGr1eoJsTuJ,Dance Pop Hits,6tcGqNqv8BLrQdCAE8PH7h,2022-05-06,1,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
916,Ed Sheeran,I Don’t Care,0cK0nDJ11tAeYPwDb8GW5V,Traffic na naman sa EDSA,35kOwn4ZPECY9Qtim951YO,2024-05-29,0,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
917,Ed Sheeran,Lego House - Goldie Remix,1qRo8un6A1mO18O1S22DwO,The Alchemist: 1992-2012,3nQSsedDYDOYYEDMggrol0,2013-01-01,4,False,0.372,273560,0.73,0,-7.339,1,0.0513,0.00704,0.0701,0.197,0.169,80.56,4,['Goldie']
918,Ed Sheeran,Photograph,6Cgak8XPBp1Q8uZpbOjkjE,Giornata sul divano,3tRJR1MIyxaZtOYBaSe3wK,2023-07-28,2,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
919,Ed Sheeran,Autumn Leaves,4q8m3BA6D343i2yYoBSNHh,Autumn Soft Hits,7mnNojZd3EXnMMOFttPZBj,2022-09-02,5,False,0.555,200756,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[]
920,Ed Sheeran,Photograph,0JQ9trlsiFAFHvZw4NtyLE,Chill Restaurant Music 2023,1PoyLGkbFGcdXDcvSHWlFR,2023-07-14,3,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
921,Ed Sheeran,Photograph,3an6Euq5yLAbORDBrFuhwc,Epic Movie Hits,7go10Kpq8leLKEuCGNMg3c,2024-01-27,1,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
922,Ed Sheeran,2step,5DF00LT98nu9tMO5Xgjjwr,Gardening Pop Music Edition 2023,0Vie4hQ4nfbOuOklTtyRYY,2024-05-21,0,False,0.763,153627,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,4,[]
923,Ed Sheeran,Bibia Be Ye Ye,6sF74K21OJ4WlCJe5XlWSZ,Siargao Vibes,1YmhnUm7SFomTVExb1uvGt,2024-04-30,5,False,0.738,176747,0.677,7,-5.121,1,0.0823,0.524,0.0,0.133,0.881,127.081,4,[]
924,Ed Sheeran,Merry Christmas,7n5SnEy7TdhfRsZbASuOaj,Weihnachtslieder 2022 - Bekannte Weihnachtslieder,59Kw96zJdQEI8sXN4B0TzQ,2022-10-28,2,False,0.594,208547,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John']
925,Ed Sheeran,Visiting Hours,4Wf5awyzObbOvptfzsTE4M,LOST - Sad Songs - Abandon all Hope,2O2wxxvNKdpCUjE0KIjkiq,2023-09-15,4,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
926,Ed Sheeran,Shivers,6zVL1WUVlvfvuCdroYIkOG,"2024 - Songs, Hits & Bangers",0clWihfZ5MunkA4QYbWlPp,2024-05-16,2,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
927,Ed Sheeran,I Don't Care,08uS8QzJ8t6tWry7IBipzK,New Years 2022,7v8wk9Jn5Dolmw81iO6fsI,2021-12-31,1,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
928,Ed Sheeran,Bibia Be Ye Ye,6Lt12RzPTPxUHYDjdztibC,Ang Inet sa Pinas!,3STtdHyekrjFsCyKbCIZ58,2024-04-30,0,False,0.738,176747,0.677,7,-5.121,1,0.0824,0.524,0.0,0.133,0.882,127.081,4,[]
929,Ed Sheeran,Shape of You,5ViF3e23Hgza6Oumnpp7mC,Beach Party 2024 - Top Hits,2GcZwvDh8ixyrNieX41Zid,2023-12-23,2,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
930,Ed Sheeran,The Joker and the Queen,7Cp71RQKicbfhZkRIEC0XE,Pop - Chilled,4eVerDhF6zuqhr6KCi0qP7,2022-11-04,2,False,0.567,185587,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[]
931,Ed Sheeran,Shivers,3ZhWMqL1K1C0eoAwmYbXPl,Who's That Chick? - Viral Bangers,1GZcMBDcPOUxcHGfvxJ7tF,2022-03-11,1,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
932,Ed Sheeran,Shape of You,0QhBEAtbMnispxYvSrK4Nn,Lovesongs,1S4Ypw0lWjIrk9FxDzcDqW,2024-02-27,5,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
933,Ed Sheeran,2step,48o3z7Hsavj6zEn0j1ltei,Pop Study,6FgiikrGyDhzUvZJCVSIzi,2022-12-02,2,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
934,Ed Sheeran,Shape of You,01afYojNVHlogIcmNjuwid,Girl Club Bangers,4sbJC3Tv0OpjQ4alVro740,2024-04-30,10,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
935,Ed Sheeran,Sing,5wQ2rRn5sEAXsSMsSv8fbJ,Moonshine - R'n'B Pop Jams,32Y9c53o51knBGTADCs1HO,2022-01-07,0,False,0.818,235382,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[]
936,Ed Sheeran,Visiting Hours,2K0MMegMo05dBGZk3gHRvr,Długie wieczory,5zrVwYec6KCzodIQmQ8K4s,2023-10-27,1,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
937,Ed Sheeran,Celestial,1uCaMMHteplYbYpAjF1IuE,Pop para niños,0O3faMTW48jdwgmdVzrqQ6,2024-04-10,1,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
938,Ed Sheeran,Bad Habits,28RQx5pH9T9LZXY02IheWc,Summer Hits 2022,1iZWPxTtR4c93pG4dMGyxS,2022-07-08,1,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
939,Ed Sheeran,Afterglow,2eLWTrQ21Hlq5Lraz4oHow,Neo Mellow,3GJhPBRTXV98WJLo2Z9IMR,2021-08-06,1,False,0.641,185487,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[]
940,Ed Sheeran,Don't,2xApObdjEaYuLCVj5CSLYR,Prime 10's Pop,5ieIVe3CF5echRDIk3wemp,2022-06-03,3,False,0.807,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[]
941,Ed Sheeran,Thinking Out Loud,3eqTQHHf3hKCYnSNBqmV8a,Música para los piscis,5QYWfu1MIXlSse1k0JCv7j,2024-09-24,1,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.998,4,[]
942,Ed Sheeran,Perfect - Acoustic,2TcjRgXPpjk62nTJb0G9W8,HITS ACÚSTICOS,4OC65uCz9OwSwzEor7yLzq,2023-06-17,4,False,0.465,260867,0.377,7,-5.79,1,0.039,0.459,0.0,0.114,0.407,189.948,3,[]
943,Ed Sheeran,Grade 8,6htYfhPJgbIS2xV6zAOm37,The Best 10s,4PmfTrqZ6QZKL0vYpbx6sM,2022-12-16,1,False,0.74,179880,0.805,0,-9.978,0,0.0363,0.0452,3.99e-05,0.0538,0.778,101.042,4,[]
944,Ed Sheeran,Perfect,0LEObl1IfAaiBotlOPj1Rz,Top canciones de San Valentín,3zj7kLThA5tx4F95A40eoR,2024-02-10,4,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
945,Ed Sheeran,Happier,220Veqnk5rYeMdOHDS1jmz,Liebeskummer - Dunkle Wolken,404pu68VCy4a3Oa9beuYii,2023-12-16,0,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
946,Ed Sheeran,Photograph - Felix Jaehn Remix,0qchHLdoCowuvpekhhAg6f,Dance Pop Remixes,4NvDV5S5OfPv2bSdhADMpZ,2022-07-15,2,False,0.726,202586,0.697,4,-6.257,1,0.0404,0.099,0.00745,0.0823,0.54,120.005,4,['Felix Jaehn']
947,Ed Sheeran,Photograph,4gcj8g4ayEoQKcdk3TORIP,SUMMER TOP HITS 2024,1seV0TMu1BnSyGqi0FX6fV,2024-03-23,3,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
948,Ed Sheeran,2step,2nWLhF2qBg3u8obgjfDrkp,Hot Hits,3jbFVcekDhlRoLsc1o6fSG,2022-06-24,1,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
949,Ed Sheeran,Happier,0z09Cuq0innx4L85oQ2w98,Bittersweet Pop,6JJsERgT6YBe63xBwU86WF,2021-12-10,0,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
950,Ed Sheeran,Thinking Out Loud,611oT61YQWduykyeKGkqhv,Today's Love Songs,0EOKJH4Psjux0XFqebY8OF,2022-06-17,1,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
951,Ed Sheeran,Beautiful People - Acoustic,58lWJzHdmnK96d2b8C50hG,Hits Unplugged,07CWX8Hc2fJDCv9VWjeevV,2022-05-20,4,False,0.679,186853,0.369,2,-8.506,1,0.0541,0.885,4.46e-06,0.314,0.751,99.525,4,[]
952,Ed Sheeran,Bad Habits,2mxQnBqMC0GS5EmTwUa9PG,new years eve party 2023,1x0pOFrymKBGnGbiHmyGnb,2022-11-04,1,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
953,Ed Sheeran,Merry Christmas,10BPokDzHZI2EyuoZQkMhd,Christmas Magic Holiday Hits,66gllNb7tpWMALqZ4fJcMl,2023-11-29,0,False,0.594,208547,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John']
954,Ed Sheeran,"You Need Me, I Don't Need You",4SCpqbZXB00p5IGqbACjvy,odio san valentín,2eAEd711CjPxCbsRNpCi85,2024-02-07,0,True,0.749,220413,0.835,7,-8.837,1,0.0511,0.165,0.0,0.525,0.929,103.485,4,[]
955,Ed Sheeran,Celestial,5tovwehcqXqh1uWfybk9Uh,Feel Good Sunday,6SUldSgIgeVDebJMZGb0yv,2023-06-09,1,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
956,Ed Sheeran,Happier,1tfsENKSTESPPYz0QM3r6z,Easy Listening FM,3C2a5xc9oXpARoztm2vISG,2021-08-13,3,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
957,Ed Sheeran,Bad Habits,4L3HmDGTT9zzglXiqpR7Q9,Late Night Drive Pop,4Xt7fiu4bkr8we7LKS4Y3l,2022-04-08,2,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
958,Ed Sheeran,Shivers,1PjfrxOCtw8PYb1bkfRTY6,Mic Drop,4jVJxWa7avgSKhSsujfsJ2,2024-05-17,1,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
959,Ed Sheeran,Celestial,7FjLCrtXS2uiFmY9yAfdQn,AUTUMN 2024,1wqsHGanKxAj8P1MTipNj5,2024-03-01,2,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
960,Ed Sheeran,Shivers,3PoT3F7lPnHf3zbctUiUXo,Summer Sunshine Hits,0XZ9VooBJDR9A4930ryJCN,2024-06-07,0,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
961,Ed Sheeran,Photograph,4848TVqpmgFkCFk1Acyc3G,Heartache Pop,1K54d8XVSM7TWnmKBS8eMf,2022-05-13,15,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
962,Ed Sheeran,Galway Girl,2M091IJQEnjCLsBwo1b4Wa,dog walking,7rM5r0SznFUCJpDCQW3Vj1,2023-09-16,1,False,0.599,168253,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[]
963,Ed Sheeran,Autumn Leaves,5Q1GzZXJI5A7Saus2nIfyp,Autumn Leaves - Fall Hits,4qtRqYPUttVN8x8MTRiwHh,2022-11-04,0,False,0.555,200756,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[]
964,Ed Sheeran,Shivers,3IepH8F9FJYeZp983FQGMk,Angesagte Top Hits - 2024,6Wbhar2tzSeb6a4WPeGUO3,2024-03-08,8,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
965,Ed Sheeran,Castle On the Hill,74n6KJ9vTIvd94K04zho9B,10's Soft Pop,77cYigOGL5G7SD1n7QYxZh,2022-02-25,0,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
966,Ed Sheeran,Shape of You,5YrkCF9wzu7HxGcyK2tU64,Pop - 23,2OaOOu09bz7lmiEQqStzJK,2023-10-06,1,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
967,Ed Sheeran,Shape of You,5woNdcguCecPC94y2M8aIn,Pepepepepepe Capodanno,3s2bCRkPFdwxqf6ksPhlIx,2023-12-22,15,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
968,Ed Sheeran,Happier,7k64X7t8ThF6CcD23g6LDy,Alone Again - Will It Ever Feel the Same ?,77rPrdbl659YpQMxWyraNh,2022-12-02,2,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
969,Ed Sheeran,Shivers,09F50fTtLbyH4WrpmPY0OA,US Top Hits,0mVhkvyID0pogezRI2PfSc,2022-06-24,2,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
970,Ed Sheeran,Shivers,1fIno2SVwLE4lrRML5LvXo,The Best of UK Top 50,1IPHqNOGMlrejqNfPYlCMd,2022-12-30,2,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
971,Ed Sheeran,Candle In The Wind - 2018 Version,3PncAI9nK7qVmKND68cTxp,Love Songs 2022,5ddnfBgFrGjzeNgAhvshJI,2022-01-28,4,False,0.549,198777,0.448,4,-10.478,1,0.0454,0.734,0.0,0.117,0.505,76.029,5,[]
972,Ed Sheeran,Don’t,7vM1e4qfl91YfBWxcInh5H,Breakup Songs 2024,0OODKyvRTGZnwUHI2LPHIu,2024-01-25,1,False,0.807,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[]
973,Ed Sheeran,Afterglow,1wOhZ2VU1u4wwL2mhwC4oz,Musica per stretching,2haIVJEnvyauLnYfcVuOwD,2023-11-04,0,False,0.641,185487,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[]
974,Ed Sheeran,Thinking Out Loud,3j1tZpGC9XCGnAMXyJgJjO,Top canciones de San Valentín,3zj7kLThA5tx4F95A40eoR,2024-02-10,5,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
975,Ed Sheeran,Perfect,2arlIPqqmkeXFHJWMFq7sT,#love,1eCO9KoKJiBn16c2CnwJ4x,2024-05-09,1,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
976,Ed Sheeran,I Don't Care,4Yg7lWUlCCakJVXnStokA4,Internet Hits,3n86tYK0nZChQCH1NGEI14,2021-12-17,3,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
977,Ed Sheeran,I Don't Care - Acoustic,37qNDi0XK8KsS0zUozOHD5,Play Date - Confidence Boost,512tvliT2hhxOLj4vwyT8i,2021-08-13,4,False,0.705,238220,0.35,6,-8.126,1,0.0301,0.793,0.0,0.108,0.643,94.059,4,[]
978,Ed Sheeran,I Don’t Care,13HjuUK9KfFUCCoVkMR2mn,Summer Sunshine Hits,0XZ9VooBJDR9A4930ryJCN,2024-06-07,1,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
979,Ed Sheeran,Shape of You,3QR0GbwDR5HPgd0ZOk0fyd,Party Evergreens,1fIoV9YsyNkLiVsVmF9Xnd,2024-01-16,3,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
980,Ed Sheeran,Thinking Out Loud,0buSp5stlg9NWebqNAgGyo,Soft Acoustic,0IayfC7QEl0JO47M55LQbY,2022-09-02,0,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
981,Ed Sheeran,Bad Habits,4Wok5KNjg2PLzUecRONCaO,Modern Soft Rock,13tvsGuknAyyPCQbJMjOUe,2022-05-13,2,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
982,Ed Sheeran,Shape of You,7lrgOXjuSR1XD9iv0Mf6Je,O papai é pop,56zR88AwsDtLlrttAu14lb,2023-07-21,2,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
983,Ed Sheeran,Perfect,4DYvyfJ2snG3qY3FQQIOQZ,Kings & Queens - Modern Pop Hits,33tptLFuehpV5W8lzpvLlz,2021-02-19,4,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
984,Ed Sheeran,Perfect,7GRPxQVPe5QQXPEO6I7sdY,Modern Crooners,11AOX0lOdRFlUTgPa0hznk,2021-04-16,0,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
985,Ed Sheeran,Happier,05jn7pr0fCGhgnOgcQSDz1,Get Popped,6u61JBuTMtvlIjb1Dbf9Q9,2022-02-11,1,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
986,Ed Sheeran,Shape of You,7MOc3Vph7zCD17B416Tyj6,Wedding Party Dinner,4RXOXeCtvP6HMWN1Cc5f8e,2023-07-07,0,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
987,Ed Sheeran,Shivers,1mN6mQsSg4qeyu0iuP9WJL,Indie - Rock & Pop - I.D.G.A.F. - Hits,44NP8y0Sic8wha9gbmraq2,2023-09-09,0,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
988,Ed Sheeran,Perfect,3pbUtqoztLsHRzDFmKPQAC,Wedding Party Dinner,4RXOXeCtvP6HMWN1Cc5f8e,2023-07-07,2,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
989,Ed Sheeran,Bad Habits,577ocELRojyxcdRR95YgT4,Party Hits 2023,5ho5xTKIFiLJKgPvSfs9sH,2023-08-11,2,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
990,Ed Sheeran,Castle on the Hill,3oqBM5Rq3K2D5NyuWcpA5P,10s HITS - 100 Greatest Songs of the 2010s,2wWXYjs9xm15Soierc5Ukr,2023-11-04,1,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
991,Ed Sheeran,Photograph,4fAJ9g0ppN9Oh6wJmxqeHT,Sessione di studio - pop,4XoB8wo6oTqHQ8sQJWXxMk,2024-05-09,1,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
992,Ed Sheeran,Shivers,57DZupG1OP1s5KNfAs3bFU,Songs That Makes You Feel Good,2bO3dS1ofWDdRFV5N3NAdT,2023-06-04,1,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
993,Ed Sheeran,Photograph,2trwDcuIiVhsUxtbTLOBnE,Simply Ballads,5Yeg6IoWl8OvklumwOKDYm,2022-03-25,0,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
994,Ed Sheeran,Perfect,3Z92kDvAghBMrNBeEOaJnE,NIGHT RAIN AND LOVE,57wU66vEU3EcSSGDSSkHOw,2024-03-22,0,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
995,Ed Sheeran,Celestial,3tUBe0pZCvMO2RRDMNG4wR,Monday Motivation,1JxmXuQUB5jk3YVNfeGvTb,2023-11-17,2,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
